1445,GJIBE7571,0,10871,IBERIA,B757-200,EC-HIX,Gemini Jets Iberia B 757-256 1:400 - GJIBE7571 - ID#10871; 1990s  Colors. Named  Cuba . Exclusive for Skyjets400.EC-HIX,1:400,30.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-01,False,683
1447,AC18079D,0,3908,ALASKA AIRLINES,B727,N766AS,Aeroclassics Alaska Airlines B 727-090QC 1:400 - AC18079D - ID#3908; Icon Graphics - Onion Domes  Colors.N766AS,1:400,17.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-06-27,False,1528
1448,ACDAIBD,0,19508,CONDOR,A300-200,D-AIBD,Aeroclassics Condor A300B4-2C 1:400 - ACDAIBD - ID#19508;  1970s  Colors. With Rolling Gears.D-AIBD,1:400,15.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-06-27,False,1529
1449,AC18030,0,3882,CONDOR,B707-400,D-ABOC,Aeroclassics Condor B 707-457 1:400 - AC18030 - ID#3882; 1970s  Colors. D-ABOC,1:400,24.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-06-27,False,1530
1450,ACA6EKM,0,21908,EMIRATES,A300-600,A6-EKM,Aeroclassics Emirates A300B4-605R 1:400 - ACA6EKM - ID#21908;  1990s  Colors. With Rolling Gears. A6-EKM,1:400,27.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-06-27,False,1531
1451,ACSEDFK,0,19645,SAS,A300-100,SE-DFK,Aeroclassics SAS Scandinavian Airlines A300B4-120 1:400 - ACSEDFK - ID#19645; 1970s  Colors. Named  Sven Viking  With Rolling Gears.SE-DFK,1:400,19.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-06-27,False,1532
1452,ACOOSJM,0,24447,SOBELAIR,B707-300,OO-SJM,Aeroclassics Sobelair B 707-329C 1:400 - ACOOSJM - ID#24447; 1960s  Colors. OO-SJM,1:400,19.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-06-27,False,1533
1453,GJDLH074,0,146,LUFTHANSA,B707-300,D-ABUB,Gemini Jets Lufthansa B 707-330B 1:400 - GJDLH074 - ID#146;  1980s  Colors. Named  Stuttgart .D-ABUB,1:400,15.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-06-27,False,1534
1454,GJDLH192,0,1748,LUFTHANSA,DC10-30,D-ADHO,Gemini Jets Lufthansa DC-10-30 1:400 - GJDLH192 - ID#1748; 1980s  Colors. Named  Saarbrücken .D-ADHO,1:400,15.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-06-27,False,1535
1456,DRW55750,0,9677,SINGAPORE AIRLINES,A340-500,9V-SGC,Dragon Wings Singapore Airlines A340-541 1:400 - 55750 - ID#9677; 1990s  Colors. With  Star Alliance  Logo. With Stand.9V-SGC,1:400,27.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-06-27,False,1537
1458,DRW55142,0,3045,PANAM,L1011-300,N514PA,Dragon Wings Pan American World Airways L-1011-385-3-500 1:400 - 55142 - ID#3045  1980s  Colors. Named  Clipper White Falcon . With Painted Belly. GSE = Lower Deck Loader. With Stand.N514PA,1:400,49.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-06-27,False,4183
1461,HE560276,0,1805,DELTA,B777-200ER,N865DA,Herpa Delta Air Lines B 777-232ER 1:400 - 560276 - ID#1805;  1996s - Interim  Colors.N865DA,1:400,18.0,0.41,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-05,False,2078
1462,HE560986,0,6959,IBERIA,A340-600,EC-INO,Herpa Iberia A340-642 1:400 - 560986 - ID#6959; 1990s  Colors. Named  Gaudi EC-INO,1:400,30.0,0.41,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-05,False,1543
1463,HE560818,0,5314,LUFTHANSA,A340-600,D-AIHC,Herpa Lufthansa A340-642 1:400 - 560818 - ID#5314; Star Alliance  Colors. With  Star Alliance  Logo. D-AIHC,1:400,28.0,0.41,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-05,False,629
1464,HE560122,0,1004,NORTHWEST,B747-400,NA,Herpa Northwest Airlines B 747-451 1:400 - 560122 - ID#1004; 1990s  Colors. With  KLM / Northwest Logo. With Stand.NA,1:400,18.0,0.41,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-05,False,1545
1465,HE560092,0,1214,UNITED,B777-200,NA,Herpa United Airlines B 777-222 1:400 - 560092 - ID#1214; 1994s  Colors. With  Star Alliance  Logo.NA,1:400,18.0,0.41,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-05,False,1546
1467,ACEIN061,0,1942,AER LINGUS,BAC111-200,EI-ANH,Aeroclassics Aer Lingus 111-208AL 1:400 - ACEIN061 - ID#1942; 1970s  Colors. Named  St. Ronin . Tampo Printed.EI-ANH,1:400,33.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1548
1468,BB4-2003-10B,0,4000,FEDEX,B747-200,N633FE,BigBird400 Federal Express B 747-249FSCD 1:400 - BB4-2003-10B - ID#4000;  1980s  Colors. Named  Clifford G. Groh .N633FE,1:400,43.0,0.0,0.0,BIGBIRD400,WAFFLECOLLECTIBLES,2011-07-05,False,1549
1469,ACUSA054,0,2310,US AIRWAYS,111-200,N1128J,Aeroclassics USAir 111-204AE 1:400 - ACUSA054 - ID#2310; 1970s  Colors. Tampo Printed.N1128J,1:400,33.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1550
1470,AC18036,0,3887,MAS,B707-300,G-AZWA,Aeroclassics Malaysian Airline System B 707-321 1:400 - AC18036 - ID#3887; 1960s  Colors. G-AZWA,1:400,38.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1551
1471,AC4XABC,0,22470,ISRAIR,A320-200,4X-ABC,Aeroclassics Israir A320-211 1:400 - AC4XABC - ID#22470; 2000s  Colors. With Rolling Gears.4X-ABC,1:400,20.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1552
1472,AC18008,0,3866,IBERIA,SE210,EC-AYE,Aeroclassics Iberia Se-210 Caravelle VI(R) 1:400 - AC18008 - ID#3866;Late  1960s  Colors.EC-AYE,1:400,48.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1553
1474,ACDAL076,0,1957,DELTA,DC9-14,N3303L,Aeroclassics Delta Air Lines DC-9-14 1:400 - ACDAL076 - ID#1957; 1960s - Delivery  Colors. Tampo Printed.N3303L,1:400,33.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1555
1475,HE560337,0,3685,SINGAPORE AIRLINES,B747-400,9V-SPG,Herpa Singapore Airlines B 747-412 1:400 - 560337 - ID#3685; First Version;  1990s  Colors. Named  Megatop . Exclusive for Singapore Airlines Inflight Sales;9V-SPG,1:400,26.0,0.0,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-03,False,1556
1476,WTW-4-744-005,0,35556,KLM,B747-400,PH-BFA,Witty Wings KLM Royal Dutch Airlines B 747-406 1:400 - WTW-4-744-005 - ID#35556; 2000s  Colors. Named 'City of Atlanta'.PH-BFA,1:400,39.5,4.0,0.0,WITTY WINGS,JETWAYMODELS,2013-06-01,False,1557
1478,PH4THY580,0,28374,TURKISH AIRLINES,A330-300,TC-JNH,Phoenix Models Turkish Airlines A330-343E 1:400 - PH4THY580 / PH10472 - ID#28374;  2008s  Colors. TC-JNH,1:400,32.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2011-07-03,False,1559
1480,PH4SIA369,0,20763,SINGAPORE AIRLINES,A340-300,9V-SJB,Phoenix Models Singapore Airlines A340-313X 1:400 - PH4SIA369 - ID#20763; 1990s  Colors. Named  Celestar . 9V-SJB,1:400,31.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2011-07-03,False,1561
1481,DRW55438,0,3398,CONTINENTAL,B777-200ER,N77014,Dragon Wings Continental Airlines B 777-224ER 1:400 - 55438 - ID#3398; Peter Max - NYC Year 2000  Colors. With Stand. Exclusive for Airshop Taiwan.N77014,1:400,36.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-03,False,1562
1482,DRW55101,0,3122,CATHAY PACIFIC,B747-200,B-HIB,Dragon Wings Cathay Pacific B 747-267B 1:400 - 55101 - ID#3122;  Spirit of Hong Kong 1997  Colors. With Stand. Exclusive for Cathay Pacific In-Flight Sales.B-HIB,1:400,27.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-03,False,1563
1483,DRW55181,0,3070,EMIRATES,A300-600,A6-EKE,Dragon Wings Emirates A300B4-605R 1:400 - 55181 - ID#3070; 1990s  Colors. With  Dubai Shopping Festival - March 2000  Logo. With Stand.A6-EKE,1:400,15.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-03,False,1564
1484,DRW55113,0,3085,EMIRATES,B777-200,A6-EMF,Dragon Wings Emirates B 777-21H 1:400 - 55113 - ID#3085; 1990s  Colors. With  Dubai Shopping Festival 1999  Logo. With Stand.A6-EMF,1:400,15.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-03,False,1565
1485,JXM115,0,1869,EVA AIR,MD11,B-16101,Jet-X EVA Air MD-11 1:400 - JXM115 - ID#1869; 1990s  Colors. With  ANK  Logo. With Stand.B-16101,1:400,27.0,0.0,0.0,JET-X,WAFFLECOLLECTIBLES,2011-07-03,False,1566
1486,WID30614,0,30614,THAI AIRWAYS,B747-400,HS-TGL,Phoenix Models Thai Airways International B 747-4D7 1:400 - PH4THA - ID#30614; 2000s  Colors. With  Star Alliance  Logo. HS-TGL,1:400,30.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2011-07-03,False,1567
1487,GJQFA948,0,22124,QANTAS,A330-200,VH-EBL,Gemini Jets Qantas Airways A330-202 1:400 - GJQFA948 - ID#22124;  2007s  Colors. With  OneWorld  Titles. VH-EBL,1:400,25.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1568
1488,GJAZA351,0,4063,ALITALIA,B777-200ER,I-DISA,Gemini Jets Alitalia B 777-243ER 1:400 - GJAZA351 - ID#4063; 1990s  Colors. Named  Taormina . With  SkyTeam  Logo. I-DISA,1:400,19.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1569
1489,GJAAL049,0,114,AMERICAN AIRLINES,B757-200,N679AN,Gemini Jets American Airlines B 757-223 1:400 - GJAAL049 - ID#114; Real Metal  Version.  RetroJet - 757 Flagship  Colors. N679AN,1:400,22.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1570
1490,GJBAW269,0,2139,BRITISH AIRWAYS,B777-200ER,G-VIIN,Gemini Jets British Airways B 777-236ER 1:400 - GJBAW269 - ID#2139; Whale Rider - Canada - World Tail  Colors.G-VIIN,1:400,17.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1571
1491,GJBAW024,0,2137,BRITISH AIRWAYS,B777-200ER,G-YMMA,Gemini Jets British Airways B 777-236ER 1:400 - GJBAW024 - ID#2137; Union Jack  Colors. With  United Kingdom  Titles. Named  Chatham Historic Dockyard .G-YMMA,1:400,19.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1572
1492,GJSAA382,0,4122,SOUTH AFRICAN,A340-600,ZS-SNB,Gemini Jets South African Airways A340-642 1:400 - GJSAA382 - ID#4122; 1995s  Colors.ZS-SNB,1:400,32.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1573
1494,ACB6400,0,30541,DEER AIR,A319-100,B-6400,Aeroclassics Deer Air A319-133 1:400 - ACB6400 - ID#30541; 2000s  Colors. With Rolling Gears.B-6400,1:400,25.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-03,False,1575
1495,ACB6412,0,30547,WEST AIR,A319-100,B-6412,Aeroclassics West Air A319-133 1:400 - ACB6412 - ID#30547; 2000s  Colors. With Rolling Gears.B-6412,1:400,25.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-03,False,1576
1496,ACYVCVIB,0,30545,VIASA,DC8-63,YV-C-VIB,Aeroclassics Viasa DC-8-63 1:400 - ACYVCVIB - ID#30545;  1970s - Double VIASA titles  Colors. With Rolling Gears; YV-C-VIB,1:400,27.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-03,False,1577
1497,HG9376,0,22956,AIR FRANCE,B777-300ER,F-GZND,Hogan Air France B 777-328ER 1:400 - HG9376 - ID#22956; 2008s  Colors. With  SkyTeam  Logo.F-GZND,1:400,28.0,0.0,0.0,HOGAN,WAFFLECOLLECTIBLES,2011-07-03,False,1578
1498,HG9048,0,22713,AIR FRANCE,B777-300ER,F-GZNE,Hogan Air France B 777-328ER 1:400 - HG9048 - ID#22713; SkyTeam  Colors. With Stand.F-GZNE,1:400,29.0,0.0,0.0,HOGAN,WAFFLECOLLECTIBLES,2011-07-03,False,1579
1499,HG9390,0,23313,AIR FRANCE,A340-300,F-GLZJ,Hogan Air France A340-313X 1:400 - HG9390 - ID#23313;  2009  Colors. With  SkyTeam  Logo. With Gears & Stand.F-GLZJ,1:400,28.0,0.0,0.0,HOGAN,WAFFLECOLLECTIBLES,2011-07-03,False,1580
1500,HG9468,0,22712,SOUTH AFRICAN,A340-600,ZS-SND,Hogan South African Airways A340-642 1:400 - HG9468 - ID#22712;  1996s  Colors. With  Star Alliance  Logo. With Stand.ZS-SND,1:400,27.0,0.0,0.0,HOGAN,WAFFLECOLLECTIBLES,2011-07-03,False,1581
1501,GJBAW275,0,2141,BRITISH ASIA AIRWAYS,B747-400,G-CIVA,Gemini Jets British Asia Airways B 747-436 1:400 - GJBAW275 - ID#2141 ; Landor  Colors. Named  City of St. Davids .G-CIVA,1:400,17.0,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2011-07-03,False,1582
1502,HG9345,0,23416,AIR FRANCE,A330-200,F-GZCL,Hogan Air France A330-203 1:400 - HG9345 - ID#23416; 2009  Colors. With  SkyTeam  Logo. With Stand. F-GZCL,1:400,29.0,0.0,0.0,HOGAN,WAFFLECOLLECTIBLES,2011-07-03,False,1583
1504,AV2757003S,0,24390,SINGAPORE AIRLINES,B757-200,9V-SGK,Aviation200 Singapore Airlines B 757-212 1:200 - AV2757003S - ID#24390; 1980s  Colors. With Rolling Gear & Chrome Display Stand.9V-SGM,1:200,45.0,0.0,0.0,AVIATION200,WAFFLECOLLECTIBLES,2011-07-03,False,1585
1505,HG9505,0,28599,IBERIA,A340-600,EC-JCY,Hogan Iberia A340-642 1:400 - HG9505 - ID#28599; 1990s  Colors. With  OneWorld  logo. Named  Andres Segovia . EC-JCY,1:400,31.0,0.0,0.0,HOGAN,WAFFLECOLLECTIBLES,2011-03-26,False,1586
1506,HE561082,0,7777,NORTHWEST,B757-300,N593NW,Herpa Northwest Airlines B 757-351 1:400 - 561082 - ID#7777; 2003s  Colors. With  KLM / Northwest  Logo.N593NW,1:400,27.0,0.0,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-03,False,1587
1507,HE562003,0,18117,UNITED,B757-200,N517UA,Herpa United Airlines B 757-222WL 1:400 - 562003 - ID#18117; 2004s  Colors. With  Star Alliance  Logo.N517UA,1:400,28.0,0.0,0.0,HERPA,WAFFLECOLLECTIBLES,2011-07-03,False,1588
1508,DRW98-001,0,3337,DRAGONAIR,A320-200,B-HYS,Dragon Wings Dragonair A320-231 1:400 - 98-001 - ID#3337;  1990s  Colors.  Bye Bye Kai Tak  Commemorative Model. With Stand.B-HYS,1:400,12.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-03,False,1589
1509,DRW55440,0,3399,ANSETT AUSTRALIA,B737-300,VH-CZT,Dragon Wings Ansett Australia B 737-33A 1:400 - 55440 - ID#3399; Sydney Olympics 2000  Colors. With  Star Alliance  Logo. With Stand. Model 1 in a SET of 2. VH-CZT,1:400,17.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-03,False,1590
1510,CUST003,0,CUST_VIRGIN001,VIRGIN ATLANTIC,B747-400,G-VTOP,Custom Model BY VIKINGS  Virgin Atlantic Airways B 747-4Q8 1:400 - Late  1990s  Colors. Named  Austin Powered. With  No Way BA/AA  Titles.G-VTOP. (SIMILAR TO BB4-2004-02 ),1:400,19.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-06,False,1591
1511,CUST004,0,CUST_MEA001,MEA,A321-200,F-OHMQ,CUSTOM MODEL BY VIKINGS MEA Middle East Airlines A321-231 1:400; 1990s  Colors. F-OHMQ. (SIMILAR TO HE508711),1:400,19.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-06,False,1592
1512,CUST005,0,CUST_ANA001,ANA,B767-300,JA8569,CUSTOM MODEL BY VIKINGS ANA All Nippon Airways B 767-381 1:400; Pocket Monsters - 1998s  Colors.JA8569 ( SIMILAR TO  PH4ANA016 ),1:400,19.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-06,False,1593
1513,CUST006,0,CUST_UPS001,UPS,B767-300ER,N320UP,CUSTOM MODEL BY VIKINGS United Parcel Service B 767-34AFER 1:400; Olympic  Colors.N320UP ( SIMILAR TO BB5-2003-5),1:400,19.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-06,False,1594
1515,DRW55505,0,3591,LUFTHANSA,B747-400,D-ABTH,Dragon Wings Lufthansa B 747-430 1:400 - 55505 - ID#3591; 2003s - Star Alliance  Colors. Named  Duisburg . With  Star Alliance  Logo. With Stand.D-ABTH,1:400,23.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-06,False,1596
1516,DRW55345,0,3100,SOUTHWEST,B737-700,N781WN,Dragon Wings Southwest Airlines B 737-7H4 1:400 - 55345 - ID#3100; New Mexico One  Colors. With Stand.N781WN,1:400,14.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-06,False,1597
1517,ACIDAXA,0,30775,ALITALIA,SE210,I-DAXA,Aeroclassics Alitalia Se-210 Caravelle VI(N) 1:400 - ACIDAXA - ID#30775; 1960s  Colors. Named  Altair . I-DAXA,1:400,29.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-06,False,1598
1518,ACVHJQW,0,30770,JETSTAR,A320-200,VH-JQW,Aeroclassics Jetstar Airways A320-232 1:400 - ACVHJQW - ID#30770;  Saudi Arabian Hybrid  Colors. With  Jetstar.com  titles.VH-JQW,1:400,27.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-06,False,1599
1519,ACIDAXE,0,30774,ALITALIA,SE210,I-DAXE,Aeroclassics Alitalia Se-210 Caravelle VI(N) 1:400 - ACIDAXE - ID#30774;  1990s  Colors.I-DAXE,1:400,29.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-06,False,1600
1520,ACTCOGJ,0,30769,SAUDI ARABIAN,A320-200,TC-OGJ,Aeroclassics Saudi Arabian Airlines A320-232 1:400 - ACTCOGJ - ID#30769; 1990s  Colors. (Leased from Atlasjet Airlines; Turkey).TC-OGJ,1:400,27.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-06,False,1601
1521,HE553735,0,23601,LUFTHANSA,B747-400,D-ABVH,Herpa Lufthansa B 747-430 1:200 - 553735 - ID#23601; 1990s  Colors.With  Star Alliance  logo. With  50 years cooperation with Boeing  Sticker. Named  Düsseldorf .D-ABVH,1:200,67.0,0.0,0.0,HERPA,EZTOYS,2011-03-23,False,1602
1522,HE553735,0,23601,LUFTHANSA,B747-400,D-ABVH,Herpa Lufthansa B 747-430 1:200 - 553735 - ID#23601; 1990s  Colors.With  Star Alliance  logo. With  50 years cooperation with Boeing  Sticker. Named  Düsseldorf .D-ABVH,1:200,67.0,0.0,0.0,HERPA,EZTOYS,2011-03-23,False,1603
1523,PH4SIA204,0,13851,SINGAPORE AIRLINES,B787-800,9V-SAA,Phoenix Models Singapore Airlines B 787-812 1:400 - PH4SIA204 - ID#13851;  1990s  Colors. Fantasy Model. With Rolling Gears;9V-SAA,1:400,25.95,5.95,0.0,PHOENIX MODELS,pasttime hobbies,2011-07-12,False,1604
1524,AC18005,0,1975,AUSTRIAN AIRLINES,SE210,OE-LCA,Aeroclassics Austrian Airlines Se-210 Caravelle VI(R) 1:400 - AC18005 - ID#1975;1960s  Colors. Named  Tyrol . Tampo Printed.OE-LCA,1:400,43.0,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2011-07-05,False,1605
1525,GJBAW1234,0,35300,BRITISH AIRWAYS,A380-800,G-XLBB,Gemini Jets British Airways A380-841 1:400 - GJBAW1234 - ID#35300;  United Kingdom - Union Jack  Colors. With  To Fly. To Serve.  Logo. With rolling gears. Fake registration.G-XLBB,1:400,36.95,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2013-04-26,False,1606
1526,GJSWA253,0,2184,SOUTHWEST,B737-700,N795SW,Gemini Jets Southwest Airlines B 737-7H4 1:400 - GJSWA253 - ID#2184; Canyon Blue  Colors.N795SW,1:400,27.0,2.0,0.0,GEMINIJETS,Ebay: transportpaper,2011-07-10,False,1607
1531,HG1639G,0,6249,SOUTHWEST,B737-300,N301SW,Hogan Southwest Airlines B 737-3H4 1:200 - HG1639G - ID#6249; 1990s - Mustard Rocket  Colors. Named  Spirit of Kitty Hawk . With Gears & Stand.N301SW,1:200,26.95,3.95,0.0,HOGAN,Sky's The Limit Aviation,2011-07-09,False,1612
1532,GJNWA006,0,150,NORTHWEST,B747-400,N670US,Gemini Jets Northwest Airlines B 747-451 1:400 - GJNWA006 - ID#150; World Plane  Colors.N670US,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1613
1533,PH4CES165,0,13333,CHINA EASTERN,A340-600,B-6055,Phoenix Models China Eastern Airlines A340-642 1:400 - PH4CES165 - ID#13333; Shanghai 2010  Colors. B-6055,1:400,14.6,0.35,0.0,PHOENIX MODELS,ebay:jappy64,2011-07-11,False,1614
1534,GJBOE614,0,11838,BOEING,B777-200LR,N60659,Gemini Jets Boeing Aircraft Company B 777-240LR 1:400 - GJBOE614 - ID#11838;  2004s - Dreamliner - House  Colors.N60659,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1615
1535,GJELY359,0,4098,EL AL,B777-200ER,4X-ECA,Gemini Jets El Al B 777-258ER 1:400 - GJELY359 - ID#4098;Late  1990s  Colors. Named  Gailee .4X-ECA,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1616
1536,GJAAL241,0,2096,AMERICAN AIRLINES,B757-200,N674AN,Gemini Jets American Airlines B 757-223 1:400 - GJAAL241 - ID#2096;  1990s  Colors.  Real Metal  Version.N674AN,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1617
1540,GJTWA438,0,7082,TWA,B727-200,N54351,Gemini Jets Trans World Airlines B 727-231 1:400 - GJTWA438 - ID#7082; 1995s  Colors. N54351,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1621
1541,GJQFA1301,0,35860,QANTAS,B737-800,VH-VXG,Gemini Jets Qantas Airways B 737-838 1:400 - GJQFA1301 - ID#35860; 2010s  colors. Named 'Port Douglas'; 'Bring it on' livery for Wallabies / Lions Rugby Tour of 2013.VH-VXG,1:400,22.45,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2013-09-06,False,1622
1543,GJSWA283,0,2185,SOUTHWEST,B737-700,N781WN,Gemini Jets Southwest Airlines B 737-7H4 1:400 - GJSWA283 - ID#2185; New Mexico One  Colors. N781WN,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1624
1544,GJNEA141,0,1753,NORTHEAST,B727-200,N1645,Gemini Jets Northeast Airlines B 727-295 1:400 - GJNEA141 - ID#1753;  1970s - Yellowbird  Colors.N1645,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1625
1546,GJUAL541,0,8351,UNITED,B757-200,N508UA,Gemini Jets United Airlines B 757-222 1:400 - GJUAL541 - ID#8351;  2004s  Colors. With  Star Alliance  Logo. N508UA,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1627
1547,GJAIC053,0,1663,AIR INDIA,B747-400,VT-ESO,Gemini Jets Air India B 747-437 1:400 - GJAIC053 - ID#1663; 1990s  Colors. Named  Khajuraho . Incorrect Window Line. With Polished Belly.VT-ESO,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1628
1548,PH4EVA149,0,12121,EVA AIR,B777-300ER,B-16701,Phoenix Models EVA Air B 777-35EER 1:400 - PH4EVA149 - ID#12121 ; 2003s  Colors. With  777-300ER  Titles. B-16701,1:400,14.6,0.35,0.0,PHOENIX MODELS,ebay:jappy64,2011-07-11,False,1629
1549,DRW55965,0,13697,VARIG,MD11,PP-VTI,Dragon Wings VARIG MD-11 1:400 - 55965 - ID#13697; 2006s - Football (Soccer)  Colors. With  Star Alliance  Logo. With Stand.PP-VTI,1:400,14.6,0.35,0.0,DRAGON WINGS,ebay:jappy64,2011-07-11,False,1630
1550,PH4JAL133,0,11114,JAL,B777-200,JA771J,Phoenix Models JAL Japan Airlines B 777-246 1:400 - PH4JAL133 - ID#11114 ; Family Jet  Colors. With  UNICEF  Logo. JA771J,1:400,14.6,0.35,0.0,PHOENIX MODELS,ebay:jappy64,2011-07-11,False,1631
1552,PH4EDW127,0,10986,EDELWEISS,A330-200,HB-IQZ,Phoenix Models Edelweiss A330-243 1:400 - PH4EDW127 - ID#10986; 2000s  Colors.HB-IQZ,1:400,14.6,0.35,0.0,PHOENIX MODELS,ebay:jappy64,2011-07-11,False,1633
1553,HE550765,0,6977,USAF,C47,293087,Herpa United States Air Force C-47 1:200 - 550765 - ID#6977; 1940s  Colors. Named  The Camel Caravan . With Polished Fuselage.293087,1:200,14.6,0.35,0.0,HERPA,ebay:jappy64,2011-07-11,False,1634
1554,GJLOG1116,0,34913,BRITISH AIRWAYS,SAAB 340,G-LGNB,Gemini Jets British Airways / Loganair 340 1:400 - GJLOG1116 - ID#34913; Union Jack - United Kingdom  Colors. With  Air Discount  and  Loganair  Titles.G-LGNB,1:400,19.45,0.0,0.0,GEMINIJETS,WAFFLECOLLECTIBLES,2013-04-26,False,1635
1555,GJEAL082B,0,1757,EASTERN AIRLINES,DC8-21,N8602,Gemini Jets Eastern Airlines DC-8-21 1:400 - GJEAL082B - ID#1757;  Fly Eastern's Golden Falcon Jet  Colors.N8602,1:400,14.6,0.35,0.0,GEMINIJETS,ebay:jappy64,2011-07-11,False,1636
1556,DRW55370,0,3120,EMIRATES,A330-200,A6-EKU,Dragon Wings Emirates A330-243 1:400 - 55370 - ID#3120; 2000s  Colors. With  Dubai Summer Surprises 2000  Logo. With Stand.A6-EKU,1:400,19.0,0.0,0.0,DRAGON WINGS,WAFFLECOLLECTIBLES,2011-07-05,False,1637
